BIEN;CÓDIGO INSTITUCIONAL;CÓDIGO SENESCYT;CLASE DE BIEN;MODELO ;SERIE;MARCA;ESTADO;UBICACIÓN;RESPONSABLE INSTITUCIONAL;NRO. DE ACTA ENTREGA DE RECEPCION;OBSERVACIONES;NRO. DE ACTA DE CONSTATACIÓN FÍSICA;VALOR;COLOR;MATERIAL
ARCHIVADOR METALICO 6;INT-PRETT-A-ME-A0005;37691726;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-005;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 10;INT-PRETT-A-ME-A0006;37691727;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-006;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 3;INT-PRETT-A-ME-A0007;37691728;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-007;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 14;INT-PRETT-A-ME-A0009;37691730;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-009;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 12;INT-PRETT-A-ME-A0010;37691731;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-010;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 8;INT-PRETT-A-ME-A0011;37691732;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-011;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 2;INT-PRETT-A-ME-A0012;37691733;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-012;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 1;INT-PRETT-A-ME-A0013;37691734;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-013;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 13;INT-PRETT-A-ME-A0015;37691736;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-015;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 9;INT-PRETT-A-ME-A0017;37691738;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-017;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 15;INT-PRETT-A-ME-A0019;37691740;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-019;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 11;INT-PRETT-A-ME-A0020;37691741;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-020;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 5;INT-PRETT-A-ME-A0023;37691744;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-023;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARCHIVADOR METALICO 7;INT-PRETT-A-ME-A0024;37691745;MUEBLES Y ENSERES ;DC-ARCHIVADOR-01;1-024;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
ARMARIO PORTALLAVE;INT-PRETT-SEC- ME-APL0033;37691908;MUEBLES Y ENSERES ;DC-ARMARIOPORTALLAVE-04;06-003;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
MESA PARA IMPRESORA;INT-PRETT-S-ME-MI0193;37692685;MUEBLES Y ENSERES ;DC-MESAIMPRESORA-01;37-004;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
IMPRESORA;N/A;37931042;EQUIPO DE COMPUTO;EPSON;7464242125Y25;LEXMARKMX721 ADHE;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;PROYECTO PRETT;N/A;N/A;0;0
IMPRESORA EPSON L4260;INT-SD2-EC-I0725;N/A;EQUIPO DE COMPUTO;C34F;XAEW042122;EPSON;BUENO;EDIFICIO ADMINISTRATIVO INT SECRETARIA ;TGLA. PATRICIA LANCHANGO;0;INSTITUTCIONAL+;N/A;N/A;0;0
BASURERO METÁLICO;INT-PRETT-SDP1-ME.B0035;37689773;MUEBLES Y ENSERES ;DC-BASURERO-OF;13-014;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. MARLON GAIBOR;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
PROYECTOR PORTÁTIL;INT-PRETT-CA-EC-P0525;37715856;EQUIPO DE COMPUTO;EPSON;X8BW3800217;POWERLITE W52+;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. MARLON GAIBOR;0;PROYECTO PRETT;0;N/A;0;0
GAVETA DE DOS CAJONES;INT-PRETT-SDP1-ME-G0086;37691925;MUEBLES Y ENSERES ;DC-CAJONERA-2G;16-009;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. MARLON GAIBOR;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM MADERA METAL;INT-PRETT-SDP1-ME-E0152;37692448;MUEBLES Y ENSERES ;DC-ESCRITORIOMINKA-04;24-011;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. MARLON GAIBOR;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NARANJA TIYACUY;INT-PRETT-SDP1-ME-SN0213;37693641;MUEBLES Y ENSERES ;DC-SILLAOPERATIVA-01;52-013;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. MARLON GAIBOR;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
LAPTOP;INT-PRETT-EC-SDP4-L0506;37930525;EQUIPO DE COMPUTO;LATITUDE 3440;9D1CYW3;DELL;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. MARLON GAIBOR;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NEGRA APOYA BRAZOS;INT-SD1-ME-S0039;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. MARLON GAIBOR;0;INSTITUCIONAL;N/A;0;0;0
SILLA NEGRA ;INT-SD1-MO-S0809;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. MARLON GAIBOR;0;DONACION CONSEJO ESTUDIANTIL 2022;N/A;0;0;0
BASURERO METÁLICO;INT-PRETT-SDP1-ME.B0040;37689772;MUEBLES DE OFICINA;DC-BASURERO-OF;13-013;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
GAVETA DE DOS CAJONES;INT-PRETT-SDP1-ME-G0091;37691930;MUEBLES DE OFICINA;DC-CAJONERA-2G;16-014;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM MADERA METAL;INT-PRETT-SDP1-ME-E0157;37692446;MUEBLES DE OFICINA;DC-ESCRITORIOMINKA-04;24-009;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MESA PARA IMPRESORA;INT-PRETT-SDP1-ME-MI0189;37692684;MUEBLES DE OFICINA;DC-MESAIMPRESORA-01;37-003;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NARANJA TIYACUY;INT-PRETT-SDP1-ME-SN0218;37693640;MUEBLES DE OFICINA;DC-SILLAOPERATIVA-01;52-012;CREARE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
LAPTOP;INT-PRETT-EC-SDP4-L0488;37930507;EQUIPO DE COMPUTO;LATITUDE 3440;3C2CYW3;DELL;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
IMPRESORA;N/A;37931041;EQUIPO DE COMPUTO;EPSON;7,46424E+12;LEXMARKMX721 ADHE;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;PROYECTO PRETT;N/A;0;0;0
SILLA NEGRA METAL;INT-SD2-ME-S0122;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;INSTITUCIONAL;N/A;0;0;0
SILLA NEGRA ;INT-B-EO-S0732;N/A;MUEBLES DE OFICINA;N/A;N/A;N/A;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;INSTITUCIONAL;N/A;0;0;0
PROYECTOR PORTÁTIL;INT-PRETT-CA-EC-P0516;37715847;EQUIPO DE COMPUTO;EPSON;X8BW3800216;POWERLITE W52+;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;PROYECTO PRETT;0;N/A;0;0
ESTANTERÍA METALICA BLANCA;INT-SD1-MO-E0718;N/A;MUEBLES DE OFICINA;N/A;N/A;N/A;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;INSTITUCIONAL;N/A;0;0;0
ESTANTERÍA METALICA BLANCA;INT-CC-MO-E0723;N/A;MUEBLES DE OFICINA;N/A;N/A;N/A;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;INSTITUCIONAL;N/A;0;0;0
CPU;INT-SD1-EC-C0797.01;N/A;EQUIPO DE COMPUTO;NUC12WSH;BTWS230001YF;INTEL;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;N/A;0;0;0
MOUSE;INT-SD1-EC-M0798.02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;N/A;0;0;0
MONITOR;INT-SD1-EC-M0800.04;N/A;EQUIPO DE COMPUTO;N/A;N/A;LG;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;N/A;0;0;0
TECLADO;INT-SD1-EC-T0779-03;N/A;EQUIPO DE COMPUTO;YU0042;2232MR05A348;LOGITECH;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;N/A;0;0;0
IMPRESORA EPSON L5290;INT-SD1-EC-IM0835;N/A;EQUIPO DE COMPUTO;L5290;X8GP042274;EPSON;BUENO;EDIFICIO ADMINISTRATIVO INT VINCULACIO-PRACTICAS;ING. REBECA REA;0;DONACIÓN AREA DE VINCULACIÓN E INVESTIGACIÓN;N/A;0;0;0
BASURERO METÁLICO;INT-PRETT-SDP1-ME.B0039;37689771;MUEBLES DE OFICINA;DC-BASURERO-OF;"13-012
";CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
GAVETA DE DOS CAJONES;INT-PRETT-SDP1-ME-G0090;37691926;MUEBLES DE OFICINA;DC-CAJONERA-2G;16-010;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM MADERA METAL;INT-PRETT-SDP1-ME-E0156;37692451;MUEBLES DE OFICINA;DC-ESCRITORIOMINKA-04;24-014;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NARANJA TIYACUY;INT-PRETT-SDP1-ME-SN0217;37693643;MUEBLES DE OFICINA;DC-SILLAOPERATIVA-01;52-015;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
PROYECTOR PORTÁTIL;INT-PRETT-CA-EC-P0527;37715858;EQUIPO DE COMPUTO;EPSON;X8BW3800137;POWERLITE W52+;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;PROYECTO PRETT;0;N/A;0;0
LAPTOP;INT-PRETT-EC-SDP4-L0455;37930474;EQUIPO DE COMPUTO;LATITUDE 3440;362CYW3;DELL;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NEGRA;INT-SD1-ME-S0161;N/A;MUEBLES DE OFICINA;N/A;N/A;N/A;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;DONACIÓN MAURICIO CAHUEÑAS;0;50;0;0
CPU;INT-SD1-EC-C0769-01;N/A;EQUIPO DE COMPUTO;NUC12WSH;BTWS23000205;INTEL;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;0;0;0
MOUSE;INT-SD1-EC-M0770-02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;0;0;0
TECLADO;INT-SD1-EC-T0771-03;N/A;EQUIPO DE COMPUTO;YU0042;2232MR05A228;LOGITECH;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;0;0;0
MONITOR;INT-SD1-EC-M0772.04;N/A;EQUIPO DE COMPUTO;N/A;N/A;LG;BUENO;SALA DOCENTES ADMINISTRACION;ING.DARWIN ABALCO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;0;0;0
BASURERO METÁLICO;INT-PRETT-SDP1-ME.B0045;37689786;MUEBLES DE OFICINA;DC-BASURERO-OF;13-027;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
GAVETA DE DOS CAJONES;INT-PRETT-SDP2-ME-G0096;37691937;MUEBLES DE OFICINA;DC-CAJONERA-2G;16-021;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
PROYECTOR BLANCO;INT-AE-EC-P0179;N/A;EQUIPO DE COMPUTO;S39;X52M8Z0169L;N/A;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;INSTITUCIONAL;0;475;0;0
ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM MADERA METAL;INT-PRETT-SDP2-ME-E0162;37692454;MUEBLES DE OFICINA;DC-ESCRITORIOMINKA-04;24-017;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NARANJA TIYACUY;INT-PRETT-SDP2-ME-SN0223;37693647;MUEBLES DE OFICINA;DC-SILLAOPERATIVA-01;52-019;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
LAPTOP;INT-PRETT-EC-SDP4-L0460;37930479;EQUIPO DE COMPUTO;LATITUDE 3440;851CYW3;DELL;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NEGRA;INT- SD1-ME-S0160;N/A;MUEBLES DE OFICINA;0;0;0;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;DONACIÓN MAURICIO CAHUEÑAS;0;50;0;0
CPU;36581447;36581447;EQUIPO DE COMPUTO;ELITE PRO-WIN CQ12700INT;COPQUAI7B56950194;QUASAD;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;DONACIÓN SENESCYT;159-9999-0000-;858;0;0
MONITOR;N/A;36581502;EQUIPO DE COMPUTO;22MP410-B;209NTVS0D231;LG;BUENO;SALA DOCENTES ADMINISTRACION;ING. JUAN ANAGUANO;0;DONACIÓN SENESCYT;159-9999-0000-;230;0;0
BASURERO METÁLICO;INT-PRETT-SDP3-ME-B0065;37689808;MUEBLES DE OFICINA;DC-BASURERO-OF;13-049;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
GAVETA DE DOS CAJONES;INT-PRETT-SDP3-ME-G0115;37691943;MUEBLES DE OFICINA;DC-CAJONERA-2G;16-027;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM MADERA METAL;INT-PRETT-SDP3-ME-E0149;37692468;MUEBLES DE OFICINA;DC-ESCRITORIOMINKA-04;24-031;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NARANJA TIYACUY;INT-PRETT-SDP3-ME-SN0210;37693629;MUEBLES DE OFICINA;DC-SILLAOPERATIVA-01;52-001;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
PROYECTOR PORTÁTIL;INT-PRETT-CA-EC-P0521;37715852;EQUIPO DE COMPUTO;EPSON;X8BW3800342;POWERLITE W52+;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;PROYECTO PRETT;0;N/A;0;0
LAPTOP;INT-PRETT-EC-SDP4-L0465;37930484;EQUIPO DE COMPUTO;LATITUDE 3440;D32CYW3;DELL;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NEGRA METAL;INT-SD3-ME-S0138;N/A;MUEBLES DE OFICINA;N/A;N/A;N/A;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;INSTITUCIONAL;0;0;0;0
MONITOR 2.0;INT-LAB2-M025.01;N/A;EQUIPO DE COMPUTO;20MK400H;808NTVSDB263;LG;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;DONACIÓN GRADUADOS SISTEMAS NOV 2018;0;250;0;0
SILLA NEGRA;INT-SD3-ME-S0169;N/A;MUEBLES DE OFICINA;N/A;N/A;N/A;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;DONACIÓN MAURICIO CAHUEÑAS;0;50;0;0
VITRINA;INT-PRETT-LABEM-ME-V0384;37693840;MUEBLES DE OFICINA;DC-VITRINAALTA_01;57-002;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ABG. BÉLGICA CHAVARRÍA;0;PROYECTO PRETT;0;0;0;0
BASURERO METÁLICO;INT-PRETT-CA-ME-0060;37689764;MUEBLES DE OFICINA;DC-BASURERO-OF;13-005;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. NANCY GAÓN;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
GAVETA DE DOS CAJONES;INT-PRETT-SDP4-ME-G0132;37691959;MUEBLES DE OFICINA;DC-CAJONERA-2G;16-043;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. NANCY GAÓN;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
PROYECTOR PORTÁTIL;INT-PRETT-CA-EC-P0513;37715844;EQUIPO DE COMPUTO;EPSON;X8BW3800332;POWERLITE W52+;BUENO;SALA DOCENTES ADMINISTRACION;ING. NANCY GAÓN;0;PROYECTO PRETT;0;N/A;0;0
ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM MADERA METAL;INT-PRETT-SDP4-ME-E0182;37692482;MUEBLES DE OFICINA;DC-ESCRITORIOMINKA-04;24-045;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. NANCY GAÓN;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NARANJA TIYACUY;INT-PRETT-SDP4-ME-SN0242;37693665;MUEBLES DE OFICINA;DC-SILLAOPERATIVA-01;52-037;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. NANCY GAÓN;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
LAPTOP;INT-PRETT-EC-SDP4-L0470;37930489;EQUIPO DE COMPUTO;LATITUDE 3440;2P0CYW3;DELL;BUENO;SALA DOCENTES ADMINISTRACION;ING. NANCY GAÓN;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA NEGRA APOYA BRAZOS;INT-SD2-ME-S0103;N/A;MUEBLES DE OFICINA;N/A;N/A;N/A;BUENO;SALA DOCENTES ADMINISTRACION;ING. NANCY GAÓN;0;INSTITUCIONAL;0;0;0;0
BASURERO METÁLICO;INT-PRETT-SDP1-ME.B0042;37689785;MUEBLES DE OFICINA;DC-BASURERO-OF;13-026;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
GAVETA DE DOS CAJONES;INT-PRETT-SDP1-ME-G0093;37691934;MUEBLES DE OFICINA;DC-CAJONERA-2G;16-018;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM MADERA METAL;INT-PRETT-SDP2-ME-E0159;37692455;MUEBLES DE OFICINA;DC-ESCRITORIOMINKA-04;24-018;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
MESA PARA IMPRESORA;INT-PRETT-SDP4-ME-MI0192;37692687;MUEBLES DE OFICINA;DC-MESAIMPRESORA-01;37-006;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
SILLA NARANJA TIYACUY;INT-PRETT-SDP2-ME-SN0220;37693650;MUEBLES DE OFICINA;DC-SILLAOPERATIVA-01;52-022;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
PROYECTOR BLANCO;INT-AE-EC-P0178;N/A;EQUIPO DE COMPUTO;S39;X4YF9102209;N/A;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;INSTITUCIONAL;0;475;0;0
ARCHIVADOR METALICO ;INT-PRETT-A-ME-A0014;37691735;MUEBLES DE OFICINA;DC-ARCHIVADOR-01;1-014;CREARE;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
LAPTOP;INT-PRETT-EC-SDP4-L0497;37930516;EQUIPO DE COMPUTO;LATITUDE 3440;371CYW3;DELL;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;N/A;0;0
SILLA NEGRA APOYA BRAZOS;INT-SD1-ME-S0085;N/A;MUEBLES DE OFICINA;N/A;N/A;N/Q;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;INSTITUCIONAL;N/A;N/A;0;0
MONITOR;N/A;36581501;EQUIPO DE COMPUTO;22MP410-B;209NTJJ0D228;LG;BUENO;SALA DOCENTES ADMINISTRACION;ING. JAVIER GAVILANES;0;DONACIÓN SENESCYT;159-9999-0000-;230;0;0
